i found some great options for you! these are the top restaurants with available seating. please let me know which one i may book for you: the capital grille - chicago - downtown, chicago chop house, chop	the capital grille sounds nice
i am departing from birmingham new street , and need to leave on monday .	the closest arrival i have to that is tr1404 which arrives by 21:23 . would you like to book a ticket ?
that would be italian. can you i help you with anything else/	no thank you, goodbye
can i help with anything else?	yeah i'd like to transfer some money.
what theatre or area are you wanting to see it in?	the riverfill 10 in pikeville .
sure, what would you like to order?	two mediums, both veggie lovers and they also both need to have thick crust, and one of them also extra cheese.
nice! i have 5 cars you might like. i suggest a bolt. it's a compact car. you can pick that up at union station on march 11th.	that sounds great. i'd like to reserve the car.
setting gps to quickest route for jing jing which has no traffic.	thank you car, please send me the address on screen!
no thanks, not right now. can you get me a restaurant in the area?	of course. would you like chinese food, american food, or something else?
their contact number is 415-495-1111 and they have a very expensive price range	yes that is fine
did they have ny children?	sultan had family of 2 children
what assistance would you like to get?	my package is still on opened it and i don't want it anymore, can i get a refund?
the check engine light keeps coming on, and it keeps stalling when i try to speed up.	got it. that doesn't sound good!
the longest thing ever is the expansion of the universe which is expanding at 3 light years per second	yeah but in our world on earth
alright, that sounds good. is the ticket refundable? when does the plane take off?	your oneway ticket is confirmed. the ticket is refundable and the plane departs at 8 am.
i want to move money from my chequing account to my savings account.	i can help you with that i just need some details what is your banking account number and your checking account number
please verify you would llike 4 tickets for matilda the musical on march 14th in napa.	yes, buy them please.
hope i have bee helpful to you. *been	you have been very helpful. thank you!
there is a united airlines flight. the outbound flight leaves at 6:05 pm and it has 1 stop. the price is $232.	that flight sounds good.
hey, i am looking for a flight. can you help me find any?	when would you like to return? and do you have the place in mind?
would next wednesday at 8am be ok for you?	i need it fixed before that.
sorry, the entrance is not free but you can contact them at 206-322-1582.	sure, can you check when am i free on that day?
is there anything else i can help you with?	i think that's all for now
no. i need to get an earlier appointment.	okay. we can schedule an appointment for your car on monday, april 8, at 8:30 a.m. would you like to bring it in then?
lan su chinese garden is also a park in the area.	is it free to enter and is it child-friendly?
how can that be when a payment was taken out of my paycheck last week?	it looks like we never received your payment.
in the 700s bc.	what is the population of bejing, china?
what do you need help with	where is the tallest indoor waterfall located ?
is there anything else you'd like?	yes, i want to see a 3d drama at the guild theatre
there are 17 chinese place -s that you may like , do you have further criteria to narrow it down ?	what s the most expensive 1 ?
is there anything else i can do for you?	no, that will be all for now, thank you very much!
the one a week from today.	okay what do you want to edit with this appointment?
maybe tickets to a local sports game or golf clubs would be better?	i like it better thanks
